day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;779200;ASH_COATED_OSMIUM;9980;27;;;;;9999;13;10001;27;;;9989.5;0.0
1;779300;ASH_COATED_OSMIUM;9981;24;;;;;9999;14;10002;24;;;9990.0;0.0
1;779300;INTARIAN_PEPPER_ROOT;8659;8;8655;20;;;8674;8;8677;20;;;8666.5;0.0
1;779400;INTARIAN_PEPPER_ROOT;8656;24;;;;;8674;12;8677;24;;;8665.0;0.0
1;779400;ASH_COATED_OSMIUM;9983;10;9980;20;;;9999;10;10001;20;;;9991.0;0.0
1;779500;INTARIAN_PEPPER_ROOT;8658;8;8655;20;;;8673;8;;;;;8665.5;0.0
1;779500;ASH_COATED_OSMIUM;9983;10;9981;27;;;9999;10;10002;27;;;9991.0;0.0
1;779600;ASH_COATED_OSMIUM;9983;10;;;;;9999;10;10002;21;;;9991.0;0.0
1;779600;INTARIAN_PEPPER_ROOT;8655;20;;;;;8673;8;;;;;8664.0;0.0
1;779700;ASH_COATED_OSMIUM;9983;14;9981;30;;;9989;6;9999;14;10002;30;9986.0;0.0
1;779700;INTARIAN_PEPPER_ROOT;8669;4;8655;19;;;8673;12;8677;19;;;8671.0;0.0
1;779800;ASH_COATED_OSMIUM;9985;14;;;;;10001;14;10003;27;;;9993.0;0.0
1;779800;INTARIAN_PEPPER_ROOT;8654;16;;;;;8672;11;8676;16;;;8663.0;0.0
1;779900;INTARIAN_PEPPER_ROOT;8658;12;8654;22;;;8672;12;;;;;8665.0;0.0
1;779900;ASH_COATED_OSMIUM;9985;10;9982;24;;;10001;10;10003;24;;;9993.0;0.0
1;780000;ASH_COATED_OSMIUM;9984;15;;;;;10000;15;;;;;9992.0;0.0
1;780000;INTARIAN_PEPPER_ROOT;8658;10;8654;24;;;8672;10;8676;24;;;8665.0;0.0
1;780100;ASH_COATED_OSMIUM;9984;14;9982;26;;;10000;14;10003;26;;;9992.0;0.0
1;780100;INTARIAN_PEPPER_ROOT;8657;10;8653;23;;;8671;10;8675;23;;;8664.0;0.0
1;780200;ASH_COATED_OSMIUM;;;;;;;10000;11;10002;22;;;10000.0;0.0
1;780200;INTARIAN_PEPPER_ROOT;8657;11;8653;16;;;8672;11;8675;16;;;8664.5;0.0
1;780300;INTARIAN_PEPPER_ROOT;8657;10;8653;20;;;8667;5;8672;10;8675;20;8662.0;0.0
1;780300;ASH_COATED_OSMIUM;9984;15;9982;28;;;10000;15;10003;28;;;9992.0;0.0
1;780400;ASH_COATED_OSMIUM;9984;10;9982;21;;;10000;10;10003;21;;;9992.0;0.0
1;780400;INTARIAN_PEPPER_ROOT;8656;11;8653;18;;;8671;11;8674;18;;;8663.5;0.0
1;780500;ASH_COATED_OSMIUM;9984;11;;;;;10003;25;;;;;9993.5;0.0
1;780500;INTARIAN_PEPPER_ROOT;8653;16;;;;;8671;8;8674;16;;;8662.0;0.0
1;780600;ASH_COATED_OSMIUM;9984;14;9982;25;;;10000;14;10003;25;;;9992.0;0.0
1;780600;INTARIAN_PEPPER_ROOT;8656;10;8653;23;;;8671;10;;;;;8663.5;0.0
1;780700;INTARIAN_PEPPER_ROOT;8656;12;8653;22;;;8675;22;;;;;8665.5;0.0
1;780700;ASH_COATED_OSMIUM;9984;14;9982;20;;;10000;14;10003;20;;;9992.0;0.0
1;780800;ASH_COATED_OSMIUM;9984;10;9981;26;;;10002;26;;;;;9993.0;0.0
1;780800;INTARIAN_PEPPER_ROOT;8655;9;8652;24;;;8674;24;;;;;8664.5;0.0
1;780900;ASH_COATED_OSMIUM;9984;10;9982;29;;;10000;10;10003;29;;;9992.0;0.0
1;780900;INTARIAN_PEPPER_ROOT;8656;10;8652;21;;;8670;10;8674;21;;;8663.0;0.0
1;781000;ASH_COATED_OSMIUM;9984;10;;;;;10000;10;10003;22;;;9992.0;0.0
1;781000;INTARIAN_PEPPER_ROOT;8656;8;8652;23;;;8670;8;8674;23;;;8663.0;0.0
1;781100;ASH_COATED_OSMIUM;9984;14;;;;;10000;14;10003;20;;;9992.0;0.0
1;781100;INTARIAN_PEPPER_ROOT;8666;7;8655;12;8651;22;8669;12;8673;22;;;8667.5;0.0
1;781200;INTARIAN_PEPPER_ROOT;8655;9;;;;;8670;9;;;;;8662.5;0.0
1;781200;ASH_COATED_OSMIUM;9984;15;9982;26;;;;;;;;;9984.0;0.0
1;781300;ASH_COATED_OSMIUM;9984;14;9982;27;;;10000;14;10003;27;;;9992.0;0.0
1;781300;INTARIAN_PEPPER_ROOT;8655;11;8651;20;;;8670;11;;;;;8662.5;0.0
1;781400;ASH_COATED_OSMIUM;9984;14;;;;;10000;14;10002;25;;;9992.0;0.0
1;781400;INTARIAN_PEPPER_ROOT;8654;8;8651;20;;;8669;8;8672;20;;;8661.5;0.0
1;781500;ASH_COATED_OSMIUM;9984;11;9981;28;;;10000;11;10002;28;;;9992.0;0.0
1;781500;INTARIAN_PEPPER_ROOT;8654;8;;;;;8669;8;8672;23;;;8661.5;0.0
1;781600;INTARIAN_PEPPER_ROOT;8654;10;8651;21;;;8669;10;8672;21;;;8661.5;0.0
1;781600;ASH_COATED_OSMIUM;9984;14;9981;21;;;10000;14;;;;;9992.0;0.0
1;781700;ASH_COATED_OSMIUM;9984;15;9981;24;;;;;;;;;9984.0;0.0
1;781700;INTARIAN_PEPPER_ROOT;8654;12;8651;21;;;;;;;;;8654.0;0.0
1;781800;ASH_COATED_OSMIUM;9983;13;;;;;9999;13;10002;20;;;9991.0;0.0
1;781800;INTARIAN_PEPPER_ROOT;8650;21;;;;;8668;11;8672;21;;;8659.0;0.0
1;781900;INTARIAN_PEPPER_ROOT;8654;8;8650;20;;;8656;5;8668;8;8672;20;8655.0;0.0
1;781900;ASH_COATED_OSMIUM;9983;15;9981;24;;;9999;15;10002;24;;;9991.0;0.0
1;782000;INTARIAN_PEPPER_ROOT;8650;17;;;;;8668;8;8672;17;;;8659.0;0.0
1;782000;ASH_COATED_OSMIUM;9983;11;9981;27;;;9999;11;10002;27;;;9991.0;0.0
1;782100;INTARIAN_PEPPER_ROOT;8653;12;8649;19;;;8667;12;8671;19;;;8660.0;0.0
1;782100;ASH_COATED_OSMIUM;9983;14;;;;;9999;14;10002;22;;;9991.0;0.0
1;782200;ASH_COATED_OSMIUM;9983;12;;;;;10002;26;;;;;9992.5;0.0
1;782200;INTARIAN_PEPPER_ROOT;;;;;;;8671;23;;;;;8671.0;0.0
1;782300;INTARIAN_PEPPER_ROOT;8653;11;8649;22;;;8668;11;8671;22;;;8660.5;0.0
1;782300;ASH_COATED_OSMIUM;9981;29;;;;;9989;4;9999;14;10002;29;9985.0;0.0
1;782400;INTARIAN_PEPPER_ROOT;8649;24;;;;;8667;11;8670;24;;;8658.0;0.0
1;782400;ASH_COATED_OSMIUM;9983;10;9981;23;;;9999;10;10002;23;;;9991.0;0.0
1;782500;INTARIAN_PEPPER_ROOT;8649;17;;;;;8667;11;8670;17;;;8658.0;0.0
1;782500;ASH_COATED_OSMIUM;9983;15;9980;22;;;9999;15;10001;22;;;9991.0;0.0
1;782600;ASH_COATED_OSMIUM;9983;13;9980;20;;;10001;20;;;;;9992.0;0.0
1;782600;INTARIAN_PEPPER_ROOT;;;;;;;8670;20;;;;;8670.0;0.0
1;782700;INTARIAN_PEPPER_ROOT;8652;11;8649;20;;;8671;20;;;;;8661.5;0.0
1;782700;ASH_COATED_OSMIUM;;;;;;;9999;12;10002;22;;;9999.0;0.0
1;782800;INTARIAN_PEPPER_ROOT;8651;11;;;;;8666;11;;;;;8658.5;0.0
1;782800;ASH_COATED_OSMIUM;9983;14;;;;;9999;14;10002;20;;;9991.0;0.0
1;782900;INTARIAN_PEPPER_ROOT;8652;10;8648;18;;;8666;10;8670;18;;;8659.0;0.0
1;782900;ASH_COATED_OSMIUM;9983;11;9981;27;;;9999;11;10002;27;;;9991.0;0.0
1;783000;ASH_COATED_OSMIUM;9990;5;9984;10;9982;20;10000;10;;;;;9995.0;0.0
1;783000;INTARIAN_PEPPER_ROOT;8652;10;8648;16;;;8666;10;8670;16;;;8659.0;0.0
1;783100;INTARIAN_PEPPER_ROOT;8651;11;8647;18;;;8669;18;;;;;8660.0;0.0
1;783100;ASH_COATED_OSMIUM;9982;24;;;;;10003;24;;;;;9992.5;0.0
1;783200;INTARIAN_PEPPER_ROOT;8651;11;8647;24;;;8666;11;8669;24;;;8658.5;0.0
1;783200;ASH_COATED_OSMIUM;9984;11;9982;29;;;10000;11;10003;29;;;9992.0;0.0
1;783300;INTARIAN_PEPPER_ROOT;8651;8;8647;25;;;8666;8;;;;;8658.5;0.0
1;783300;ASH_COATED_OSMIUM;9984;15;9981;27;;;;;;;;;9984.0;0.0
1;783400;ASH_COATED_OSMIUM;9984;12;;;;;10000;12;10002;26;;;9992.0;0.0
1;783400;INTARIAN_PEPPER_ROOT;8651;11;8648;23;;;8666;11;8669;23;;;8658.5;0.0
1;783500;INTARIAN_PEPPER_ROOT;8650;10;8647;24;;;8665;10;8668;24;;;8657.5;0.0
1;783500;ASH_COATED_OSMIUM;9989;2;9984;14;9981;26;10000;14;10002;26;;;9994.5;0.0
1;783600;INTARIAN_PEPPER_ROOT;8650;10;;;;;8665;10;8668;20;;;8657.5;0.0
1;783600;ASH_COATED_OSMIUM;9983;13;9981;22;;;9999;13;10002;22;;;9991.0;0.0
1;783700;INTARIAN_PEPPER_ROOT;8647;22;;;;;8665;8;8669;22;;;8656.0;0.0
1;783700;ASH_COATED_OSMIUM;9989;3;;;;;9999;13;10002;27;;;9994.0;0.0
1;783800;ASH_COATED_OSMIUM;9983;13;9981;27;;;9999;13;10002;27;;;9991.0;0.0
1;783800;INTARIAN_PEPPER_ROOT;8649;12;8646;16;;;8664;12;8668;16;;;8656.5;0.0
1;783900;INTARIAN_PEPPER_ROOT;8650;10;8646;18;;;8664;10;8668;18;;;8657.0;0.0
1;783900;ASH_COATED_OSMIUM;9983;12;;;;;9999;12;10002;20;;;9991.0;0.0
1;784000;INTARIAN_PEPPER_ROOT;8646;16;;;;;8664;12;8668;16;;;8655.0;0.0
1;784000;ASH_COATED_OSMIUM;9983;15;9981;27;;;9999;15;;;;;9991.0;0.0
1;784100;INTARIAN_PEPPER_ROOT;8650;12;8646;15;;;8664;12;8668;15;;;8657.0;0.0
1;784100;ASH_COATED_OSMIUM;9983;11;9980;24;;;9999;11;10001;24;;;9991.0;0.0
1;784200;INTARIAN_PEPPER_ROOT;8649;9;8645;19;;;8664;9;8667;19;;;8656.5;0.0
1;784200;ASH_COATED_OSMIUM;9982;11;9980;29;;;9998;11;10001;29;;;9990.0;0.0
1;784300;ASH_COATED_OSMIUM;9982;14;9980;30;;;9998;14;10001;30;;;9990.0;0.0
1;784300;INTARIAN_PEPPER_ROOT;8649;10;8645;16;;;8664;10;8667;16;;;8656.5;0.0
1;784400;INTARIAN_PEPPER_ROOT;;;;;;;8664;9;8667;21;;;8664.0;0.0
1;784400;ASH_COATED_OSMIUM;9982;15;9979;20;;;9998;15;10000;20;;;9990.0;0.0
1;784500;INTARIAN_PEPPER_ROOT;8648;12;;;;;;;;;;;8648.0;0.0
1;784500;ASH_COATED_OSMIUM;9979;20;;;;;9997;11;;;;;9988.0;0.0
1;784600;INTARIAN_PEPPER_ROOT;8645;17;;;;;8666;17;;;;;8655.5;0.0
1;784600;ASH_COATED_OSMIUM;9982;10;9979;20;;;9998;10;10000;20;;;9990.0;0.0
1;784700;ASH_COATED_OSMIUM;9979;21;;;;;9998;10;10000;21;;;9988.5;0.0
1;784700;INTARIAN_PEPPER_ROOT;8645;24;;;;;8663;11;8667;24;;;8654.0;0.0
1;784800;INTARIAN_PEPPER_ROOT;8648;8;8645;18;;;8663;8;;;;;8655.5;0.0
1;784800;ASH_COATED_OSMIUM;9982;14;9980;23;;;9988;4;9998;14;10001;23;9985.0;0.0
1;784900;INTARIAN_PEPPER_ROOT;8644;16;;;;;8662;12;8666;16;;;8653.0;0.0
1;784900;ASH_COATED_OSMIUM;9983;14;9980;23;;;9999;14;10001;23;;;9991.0;0.0
1;785000;INTARIAN_PEPPER_ROOT;8648;9;8644;17;;;8662;9;8666;17;;;8655.0;0.0
1;785000;ASH_COATED_OSMIUM;9983;12;9980;25;;;9999;12;10001;25;;;9991.0;0.0
1;785100;ASH_COATED_OSMIUM;9983;14;;;;;9999;14;10001;22;;;9991.0;0.0
1;785100;INTARIAN_PEPPER_ROOT;8648;12;8644;20;;;8662;12;;;;;8655.0;0.0
1;785200;INTARIAN_PEPPER_ROOT;8647;9;;;;;8662;9;8665;15;;;8654.5;0.0
1;785200;ASH_COATED_OSMIUM;9983;10;9980;28;;;9999;10;;;;;9991.0;0.0
1;785300;INTARIAN_PEPPER_ROOT;8643;15;;;;;8662;11;8665;15;;;8652.5;0.0
1;785300;ASH_COATED_OSMIUM;;;;;;;;;;;;;0.0;0.0
1;785400;INTARIAN_PEPPER_ROOT;8647;9;8644;24;;;8662;9;8665;24;;;8654.5;0.0
1;785400;ASH_COATED_OSMIUM;9983;12;9980;23;;;9999;12;10001;23;;;9991.0;0.0
1;785500;ASH_COATED_OSMIUM;9980;25;;;;;10001;25;;;;;9990.5;0.0
1;785500;INTARIAN_PEPPER_ROOT;8647;10;;;;;8662;10;8665;19;;;8654.5;0.0
1;785600;ASH_COATED_OSMIUM;9983;12;9980;21;;;9999;12;10001;21;;;9991.0;0.0
1;785600;INTARIAN_PEPPER_ROOT;8646;12;8643;16;;;8661;12;8664;16;;;8653.5;0.0
1;785700;INTARIAN_PEPPER_ROOT;8646;12;8643;23;;;8661;12;8665;23;;;8653.5;0.0
1;785700;ASH_COATED_OSMIUM;9983;11;;;;;9999;11;10002;27;;;9991.0;0.0
1;785800;ASH_COATED_OSMIUM;9983;12;9981;21;;;9999;12;;;;;9991.0;0.0
1;785800;INTARIAN_PEPPER_ROOT;8646;11;8643;19;;;8665;19;;;;;8655.5;0.0
1;785900;ASH_COATED_OSMIUM;9984;14;9981;27;;;10002;27;;;;;9993.0;0.0
1;785900;INTARIAN_PEPPER_ROOT;8646;8;8642;20;;;8660;8;8664;20;;;8653.0;0.0
1;786000;ASH_COATED_OSMIUM;9983;13;9981;28;;;9999;13;10002;28;;;9991.0;0.0
1;786000;INTARIAN_PEPPER_ROOT;8642;22;;;;;;;;;;;8642.0;0.0
1;786100;INTARIAN_PEPPER_ROOT;8646;8;8642;21;;;8660;8;8664;21;;;8653.0;0.0
1;786100;ASH_COATED_OSMIUM;9984;11;9982;29;;;10000;11;10003;29;;;9992.0;0.0
1;786200;ASH_COATED_OSMIUM;9981;30;;;;;10000;15;10002;30;;;9990.5;0.0
1;786200;INTARIAN_PEPPER_ROOT;8646;10;8642;22;;;8661;10;8664;22;;;8653.5;0.0
1;786300;ASH_COATED_OSMIUM;9984;12;9981;27;;;10000;12;10002;27;;;9992.0;0.0
1;786300;INTARIAN_PEPPER_ROOT;8645;10;8641;18;;;8660;10;8663;18;;;8652.5;0.0
1;786400;INTARIAN_PEPPER_ROOT;8645;11;8642;22;;;8660;11;;;;;8652.5;0.0
1;786400;ASH_COATED_OSMIUM;;;;;;;10002;28;;;;;10002.0;0.0
1;786500;INTARIAN_PEPPER_ROOT;8645;9;8642;20;;;8660;9;;;;;8652.5;0.0
1;786500;ASH_COATED_OSMIUM;9984;14;9981;29;;;10000;14;10002;29;;;9992.0;0.0
1;786600;INTARIAN_PEPPER_ROOT;8645;8;8642;20;;;8660;8;;;;;8652.5;0.0
1;786600;ASH_COATED_OSMIUM;9984;12;9982;21;;;10000;12;10003;21;;;9992.0;0.0
1;786700;ASH_COATED_OSMIUM;9982;22;;;;;10001;12;;;;;9991.5;0.0
1;786700;INTARIAN_PEPPER_ROOT;8644;9;8641;20;;;8659;9;8663;20;;;8651.5;0.0
1;786800;INTARIAN_PEPPER_ROOT;8641;16;;;;;8659;9;8663;16;;;8650.0;0.0
1;786800;ASH_COATED_OSMIUM;9985;14;9982;27;;;10001;14;10003;27;;;9993.0;0.0
1;786900;INTARIAN_PEPPER_ROOT;8645;12;;;;;8659;12;;;;;8652.0;0.0
1;786900;ASH_COATED_OSMIUM;9985;14;;;;;10001;14;10003;26;;;9993.0;0.0
1;787000;INTARIAN_PEPPER_ROOT;8655;6;8640;20;;;8658;8;8662;20;;;8656.5;0.0
1;787000;ASH_COATED_OSMIUM;9985;12;9982;30;;;10001;12;10003;30;;;9993.0;0.0
1;787100;ASH_COATED_OSMIUM;9985;12;9982;20;;;10001;12;10003;20;;;9993.0;0.0
1;787100;INTARIAN_PEPPER_ROOT;8644;8;8640;17;;;8658;8;8662;17;;;8651.0;0.0
1;787200;INTARIAN_PEPPER_ROOT;8640;24;;;;;8662;24;;;;;8651.0;0.0
1;787200;ASH_COATED_OSMIUM;9985;10;9982;21;;;10001;10;10003;21;;;9993.0;0.0
1;787300;INTARIAN_PEPPER_ROOT;8644;11;8640;24;;;8662;24;;;;;8653.0;0.0
1;787300;ASH_COATED_OSMIUM;9985;13;9982;27;;;10001;13;10003;27;;;9993.0;0.0
1;787400;INTARIAN_PEPPER_ROOT;8643;8;8640;19;;;8661;19;;;;;8652.0;0.0
1;787400;ASH_COATED_OSMIUM;9985;11;9982;27;;;10001;11;10003;27;;;9993.0;0.0
1;787500;ASH_COATED_OSMIUM;9985;14;9982;22;;;10003;22;;;;;9994.0;0.0
1;787500;INTARIAN_PEPPER_ROOT;8643;8;8640;22;;;8658;8;8661;22;;;8650.5;0.0
1;787600;INTARIAN_PEPPER_ROOT;8643;12;8640;21;;;8661;21;;;;;8652.0;0.0
1;787600;ASH_COATED_OSMIUM;9985;10;9982;20;;;10001;10;10003;20;;;9993.0;0.0
1;787700;INTARIAN_PEPPER_ROOT;8643;10;;;;;8658;10;8662;16;;;8650.5;0.0
1;787700;ASH_COATED_OSMIUM;9985;11;9983;27;;;10004;27;;;;;9994.5;0.0
1;787800;INTARIAN_PEPPER_ROOT;8639;19;;;;;8661;19;;;;;8650.0;0.0
1;787800;ASH_COATED_OSMIUM;9986;11;9983;30;;;10004;30;;;;;9995.0;0.0
1;787900;ASH_COATED_OSMIUM;9986;12;9983;21;;;10002;12;10004;21;;;9994.0;0.0
1;787900;INTARIAN_PEPPER_ROOT;8643;10;;;;;8657;10;8661;19;;;8650.0;0.0
1;788000;INTARIAN_PEPPER_ROOT;8639;25;;;;;8657;8;8661;25;;;8648.0;0.0
1;788000;ASH_COATED_OSMIUM;9986;12;9983;22;;;10002;12;;;;;9994.0;0.0
1;788100;INTARIAN_PEPPER_ROOT;8642;8;8638;25;;;8656;8;8660;25;;;8649.0;0.0
1;788100;ASH_COATED_OSMIUM;9986;10;9984;25;;;10002;10;10005;25;;;9994.0;0.0
1;788200;INTARIAN_PEPPER_ROOT;8642;12;8638;20;;;;;;;;;8642.0;0.0
1;788200;ASH_COATED_OSMIUM;9986;14;9984;23;;;10005;23;;;;;9995.5;0.0
1;788300;ASH_COATED_OSMIUM;9986;14;9984;24;;;10002;14;10005;24;;;9994.0;0.0
1;788300;INTARIAN_PEPPER_ROOT;8642;11;8638;19;;;8657;11;;;;;8649.5;0.0
1;788400;INTARIAN_PEPPER_ROOT;8642;11;8639;18;;;8657;11;8660;18;;;8649.5;0.0
1;788400;ASH_COATED_OSMIUM;9986;10;9984;20;;;10002;10;10005;20;;;9994.0;0.0
1;788500;INTARIAN_PEPPER_ROOT;8641;12;8638;24;;;8659;24;;;;;8650.0;0.0
1;788500;ASH_COATED_OSMIUM;9986;14;9983;23;;;10002;14;10004;23;;;9994.0;0.0
1;788600;ASH_COATED_OSMIUM;9985;14;9983;29;;;10001;14;;;;;9993.0;0.0
1;788600;INTARIAN_PEPPER_ROOT;8641;9;8638;23;;;8656;9;;;;;8648.5;0.0
1;788700;ASH_COATED_OSMIUM;;;;;;;10001;13;10004;23;;;10001.0;0.0
1;788700;INTARIAN_PEPPER_ROOT;8641;12;8638;24;;;8656;12;8660;24;;;8648.5;0.0
1;788800;ASH_COATED_OSMIUM;9985;12;9982;22;;;10001;12;10003;22;;;9993.0;0.0
1;788800;INTARIAN_PEPPER_ROOT;8641;11;8638;23;;;8656;11;8660;23;;;8648.5;0.0
1;788900;INTARIAN_PEPPER_ROOT;8641;9;8637;17;;;8655;9;8659;17;;;8648.0;0.0
1;788900;ASH_COATED_OSMIUM;9982;30;;;;;10001;14;;;;;9991.5;0.0
1;789000;ASH_COATED_OSMIUM;;;;;;;10001;12;10003;24;;;10001.0;0.0
1;789000;INTARIAN_PEPPER_ROOT;8641;9;8637;23;;;;;;;;;8641.0;0.0
1;789100;ASH_COATED_OSMIUM;9985;13;9983;21;;;10001;13;10004;21;;;9993.0;0.0
1;789100;INTARIAN_PEPPER_ROOT;8641;11;8637;20;;;8659;20;;;;;8650.0;0.0
1;789200;ASH_COATED_OSMIUM;9985;11;;;;;10001;11;10004;23;;;9993.0;0.0
1;789200;INTARIAN_PEPPER_ROOT;8641;9;8637;23;;;8656;9;8659;23;;;8648.5;0.0
1;789300;INTARIAN_PEPPER_ROOT;8640;9;;;;;8655;9;8658;23;;;8647.5;0.0
1;789300;ASH_COATED_OSMIUM;9985;13;9983;28;;;10004;28;;;;;9994.5;0.0
1;789400;ASH_COATED_OSMIUM;9983;29;;;;;10004;29;;;;;9993.5;0.0
1;789400;INTARIAN_PEPPER_ROOT;8640;8;8637;23;;;8655;8;8658;23;;;8647.5;0.0
1;789500;ASH_COATED_OSMIUM;9985;12;9983;29;;;10001;12;10004;29;;;9993.0;0.0
1;789500;INTARIAN_PEPPER_ROOT;8640;12;8637;25;;;8655;12;8658;25;;;8647.5;0.0
1;789600;ASH_COATED_OSMIUM;9985;15;9983;27;;;10001;15;10004;27;;;9993.0;0.0
1;789600;INTARIAN_PEPPER_ROOT;8640;11;8637;20;;;8655;11;8658;20;;;8647.5;0.0
1;789700;INTARIAN_PEPPER_ROOT;8636;15;;;;;8654;12;8658;15;;;8645.0;0.0
1;789700;ASH_COATED_OSMIUM;9985;12;9982;22;;;10001;12;10003;22;;;9993.0;0.0
1;789800;ASH_COATED_OSMIUM;9985;10;9982;29;;;10003;29;;;;;9994.0;0.0
1;789800;INTARIAN_PEPPER_ROOT;8636;19;;;;;8654;12;8658;19;;;8645.0;0.0
1;789900;ASH_COATED_OSMIUM;9984;12;9982;30;;;10003;30;;;;;9993.5;0.0
1;789900;INTARIAN_PEPPER_ROOT;8640;10;8636;24;;;8654;10;;;;;8647.0;0.0
1;790000;ASH_COATED_OSMIUM;9985;10;9982;29;;;10001;10;;;;;9993.0;0.0
1;790000;INTARIAN_PEPPER_ROOT;8639;11;8635;19;;;8653;11;8657;19;;;8646.0;0.0
1;790100;ASH_COATED_OSMIUM;9985;14;;;;;;;;;;;9985.0;0.0
1;790100;INTARIAN_PEPPER_ROOT;8639;9;8635;15;;;8653;9;8657;15;;;8646.0;0.0
1;790200;INTARIAN_PEPPER_ROOT;8639;12;8635;16;;;8657;16;;;;;8648.0;0.0
1;790200;ASH_COATED_OSMIUM;9985;12;9983;21;;;10001;12;10003;21;;;9993.0;0.0
1;790300;ASH_COATED_OSMIUM;9983;28;;;;;10001;14;10004;28;;;9992.0;0.0
1;790300;INTARIAN_PEPPER_ROOT;8639;8;8635;17;;;8654;8;8657;17;;;8646.5;0.0
1;790400;ASH_COATED_OSMIUM;9985;10;9983;26;;;10001;10;10004;26;;;9993.0;0.0
1;790400;INTARIAN_PEPPER_ROOT;8638;10;;;;;8653;10;;;;;8645.5;0.0
1;790500;ASH_COATED_OSMIUM;9985;13;9982;21;;;10003;21;;;;;9994.0;0.0
1;790500;INTARIAN_PEPPER_ROOT;8638;9;8635;19;;;8653;9;8656;19;;;8645.5;0.0
1;790600;INTARIAN_PEPPER_ROOT;8638;9;8635;24;;;8653;9;8656;24;;;8645.5;0.0
1;790600;ASH_COATED_OSMIUM;9986;14;;;;;10002;14;10004;30;;;9994.0;0.0
1;790700;INTARIAN_PEPPER_ROOT;8638;9;8635;25;;;;;;;;;8638.0;0.0
1;790700;ASH_COATED_OSMIUM;9986;10;9983;26;;;10004;26;;;;;9995.0;0.0
1;790800;ASH_COATED_OSMIUM;9986;14;9984;20;;;10002;14;;;;;9994.0;0.0
1;790800;INTARIAN_PEPPER_ROOT;8634;23;;;;;8656;23;;;;;8645.0;0.0
1;790900;INTARIAN_PEPPER_ROOT;8638;10;8634;16;;;8652;10;8656;16;;;8645.0;0.0
1;790900;ASH_COATED_OSMIUM;9986;11;9984;28;;;10002;11;;;;;9994.0;0.0
1;791000;INTARIAN_PEPPER_ROOT;8638;10;;;;;8652;10;8656;20;;;8645.0;0.0
1;791000;ASH_COATED_OSMIUM;9986;10;9984;26;;;10002;10;10004;26;;;9994.0;0.0
1;791100;INTARIAN_PEPPER_ROOT;8638;9;8634;17;;;8652;9;8656;17;;;8645.0;0.0
1;791100;ASH_COATED_OSMIUM;9986;15;9983;25;;;10004;25;;;;;9995.0;0.0
1;791200;ASH_COATED_OSMIUM;9985;15;9983;26;;;10001;15;;;;;9993.0;0.0
1;791200;INTARIAN_PEPPER_ROOT;8637;8;8633;17;;;8652;8;8655;17;;;8644.5;0.0
1;791300;INTARIAN_PEPPER_ROOT;8633;24;;;;;8652;8;8655;24;;;8642.5;0.0
1;791300;ASH_COATED_OSMIUM;;;;;;;10001;15;;;;;10001.0;0.0
1;791400;INTARIAN_PEPPER_ROOT;8637;8;8634;19;;;8652;8;8655;19;;;8644.5;0.0
1;791400;ASH_COATED_OSMIUM;9985;11;;;;;10001;11;10003;24;;;9993.0;0.0
1;791500;INTARIAN_PEPPER_ROOT;8637;8;;;;;8652;8;8655;20;;;8644.5;0.0
1;791500;ASH_COATED_OSMIUM;9985;14;9982;23;;;10001;14;10003;23;;;9993.0;0.0
1;791600;ASH_COATED_OSMIUM;9985;14;9982;27;;;10001;14;10003;27;;;9993.0;0.0
1;791600;INTARIAN_PEPPER_ROOT;8636;10;8633;16;;;8651;10;;;;;8643.5;0.0
1;791700;INTARIAN_PEPPER_ROOT;;;;;;;8639;6;8655;20;;;8639.0;0.0
1;791700;ASH_COATED_OSMIUM;9985;11;;;;;10001;11;10004;28;;;9993.0;0.0
1;791800;INTARIAN_PEPPER_ROOT;8636;8;8633;21;;;8651;8;8655;21;;;8643.5;0.0
1;791800;ASH_COATED_OSMIUM;9985;13;9982;25;;;10001;13;10003;25;;;9993.0;0.0
1;791900;INTARIAN_PEPPER_ROOT;8637;8;;;;;8651;8;8655;18;;;8644.0;0.0
1;791900;ASH_COATED_OSMIUM;9985;12;;;;;10001;12;10003;29;;;9993.0;0.0
1;792000;ASH_COATED_OSMIUM;9985;11;9983;22;;;10004;22;;;;;9994.5;0.0
1;792000;INTARIAN_PEPPER_ROOT;;;;;;;8650;8;8654;24;;;8650.0;0.0
1;792100;INTARIAN_PEPPER_ROOT;8632;22;;;;;8650;8;;;;;8641.0;0.0
1;792100;ASH_COATED_OSMIUM;9985;14;;;;;9994;3;10001;14;10003;24;9989.5;0.0
1;792200;INTARIAN_PEPPER_ROOT;8636;10;;;;;8651;10;;;;;8643.5;0.0
1;792200;ASH_COATED_OSMIUM;9985;14;9983;25;;;10001;14;10003;25;;;9993.0;0.0
1;792300;INTARIAN_PEPPER_ROOT;8632;15;;;;;8654;15;;;;;8643.0;0.0
1;792300;ASH_COATED_OSMIUM;9985;13;9982;24;;;;;;;;;9985.0;0.0
1;792400;ASH_COATED_OSMIUM;9985;13;9982;22;;;10001;13;10003;22;;;9993.0;0.0
1;792400;INTARIAN_PEPPER_ROOT;8635;11;8632;21;;;8650;11;8653;21;;;8642.5;0.0
